basDt,crno,afilCmpyNm,afilCmpyCrno,lstgYn
20200622,1101113001685,에스케이에어가스(주),2301110134111,
20200622,1101113001685,미쓰이케미칼앤드에스케이씨폴리우레탄(주),2301110233880,
20200622,1101113047754,한원마리타임(주),1101112071481,
20200622,1101113122291,케이티링커스(주),1101110585393,
20200622,1101113122291,(주)케이티,1101111468754,
20200622,1101113122291,(주)케이티아이에스,1101112271510,
20200622,1101113122291,케이티텔레캅(주),1101113563023,
20200622,1101113122291,(주)케이티에스테이트,1101114404903,
20200622,1101113122291,(주)케이티엠모바일,1101115684512,
20200622,1101113122291,(주)케이티서브마린,1801110181428,
20200622,1101113126136,(주)인디에프,1101110279996,
20200622,1101113126136,글로벌세아(주),1101110581565,
20200622,1101113126136,세아상역(주),1101115879345,
20200622,1101113126136,세아에스티엑스엔테크(주),1101116830411,
20200622,1101113128588,보령제약(주),1101110012560,
20200622,1101113128588,메디앙스(주),1101110252471,
20200622,1101113135418,(주)까뮤이앤씨,1101110243793,
20200622,1101113135418,(주)금양인터내셔날,1101110630734,
20200622,1101113135418,(주)파라텍,1243110000573,
20200622,1101113176925,한국타이어앤테크놀로지(주),1101114952093,
20200622,1101113239228,(주)신세계조선호텔,1101110003999,
20200622,1101113239228,(주)신세계,1101110028848,
20200622,1101113239228,(주)이마트에브리데이,1101110167498,
20200622,1101113239228,(주)신세계인터내셔날,1101110282402,
20200622,1101113239228,(주)신세계푸드,1101110305288,
20200622,1101113239228,(주)까사미아,1101110873102,
20200622,1101113239228,(주)이마트,1101114594952,
20200622,1101113239228,(주)신세계프라퍼티,1101115284198,
20200622,1101113239228,(주)인천신세계,1101115615038,
20200622,1101113239228,(주)신세계디에프,1101115698315,
20200622,1101113239228,(주)스타필드안성,1346110091475,
20200622,1101113239228,(주)스타필드하남,1357110074452,
20200622,1101113239228,(주)신세계동대구복합환승센터,1701110459570,
20200622,1101113251082,엘티삼보(주),1801110055722,
20200622,1101113268178,(주)엘에프네트웍스,1101110726872,
20200622,1101113268178,(주)코람코자산신탁,1101112359837,
20200622,1101113268178,(주)엘에프,1101113555187,
20200622,1101113268178,(주)엘에프푸드,1101113782087,
20200622,1101113268178,(주)트라이본즈,1101113824897,
20200622,1101113273698,(주)에코프로,1101111598379,
20200622,1101113273698,(주)에코프로비엠,1501110219184,
20200622,1101113273698,(주)에코프로지이엠,1717110132339,
20200622,1101113318387,다우기술(주),1101110414758,
20200622,1101113318387,(주)키다리스튜디오,1101110539382,
20200622,1101113318387,(주)다우데이타,1101110863484,
20200622,1101113318387,키움인베스트먼트(주),1101111659105,
20200622,1101113318387,(주)키움이앤에스,1101111719397,
20200622,1101113318387,키움증권(주),1101111867948,
20200622,1101113318387,(주)이머니,1101112797342,
20200622,1101113318387,(주)와이즈버즈,1101115138022,
20200622,1101113318387,(주)동부고속,1101116477007,
20200622,1101113318387,키움캐피탈(주),1101116837772,
20200622,1101113326588,롯데쇼핑(주),1101110000086,
20200622,1101113326588,롯데건설(주),1101110014764,
20200622,1101113326588,(주)롯데푸드,1101110033722,
20200622,1101113326588,롯데지주(주),1101110076300,
20200622,1101113326588,호텔롯데(주),1101110145410,
20200622,1101113326588,롯데상사(주),1101110159099,
20200622,1101113326588,롯데케미칼(주),1101110193196,
20200622,1101113326588,롯데하이마트(주),1101110532633,
20200622,1101113326588,롯데캐피탈(주),1101111217416,
20200622,1101113326588,서울복합물류프로젝트금융투자(주),1101114660232,
20200622,1101113326588,롯데정보통신(주),1101116557114,
20200622,1101113326588,롯데컬처웍스(주),1101116768969,
20200622,1101113326588,롯데위탁관리부동산투자회사(주),1101117061081,
20200622,1101113326588,롯데오토리스(주),1341110213433,
20200622,1101113326588,(주)백학음료,1349110029305,
20200622,1101113326588,(주)충북소주,1501110082218,
20200622,1101113326588,산청음료(주),1948110004183,
20200622,1101113326588,롯데베르살리스엘라스토머스(주),2062110050365,
20200622,1101113326588,데크항공(주),2101110061897,
20200622,1101113359985,(주)엘에스,1101110003965,
20200622,1101113359985,(주)E1,1101110381387,
20200622,1101113359985,엘에스일렉트릭(주),1101110520076,
20200622,1101113359985,(주)베스트토요타,1101115129881,
20200622,1101113359985,(주)예스코,1101116708494,
20200622,1101113359985,(주)지앤피,1301110008797,
20200622,1101113359985,가온전선(주),1341110000567,
20200622,1101113359985,엘에스엠트론(주),1341110168349,
20200622,1101113359985,엘에스전선(주),1341110168357,
20200622,1101113359985,엘에스전선아시아(주),1341110411706,
20200622,1101113359985,엘에스에이홀딩스(주),1341110474316,
20200622,1101113359985,엘에스오토모티브테크놀로지스(주),1341110474647,
20200622,1101113359985,엘에스이브이코리아(주),1341110480602,
20200622,1101113359985,(주)토리컴,1350110054119,
20200622,1101113359985,(주)지알엠,1546110008012,
20200622,1101113359985,엘에스메카피온(주),1701110178807,
20200622,1101113359985,(주)엘에스네트웍스,1801110044717,
20200622,1101113359985,캐스코(주),2101110047938,
20200622,1101113359985,엘에스니꼬동제련(주),2301110058436,
20200622,1101113359985,한성피씨건설(주),2850110157251,
20200622,1101113436634,하이트진로홀딩스(주),1101110013766,
20200622,1101113436634,하이트진로(주),1101110028591,
20200622,1101113436634,서영이앤티(주),1101111849524,
20200622,1101113436634,하이트진로산업(주),1341110002662,
20200622,1101113441865,한국컨테이너풀(주),1101111344251,
20200622,1101113441865,(주)한국풀네트웍,1101112323858,
20200622,1101113441865,한국로지스풀(주),1101112539033,
20200622,1101113441865,한국파렛트풀(주),1101116505098,
20200622,1101113525750,(주)한국전자홀딩스,1101110101470,
20200622,1101113525750,(주)티에스피,1101110932049,
20200622,1101113555187,(주)엘에프네트웍스,1101110726872,
20200622,1101113555187,(주)코람코자산신탁,1101112359837,
20200622,1101113555187,(주)파스텔세상,1101113268178,
20200622,1101113555187,(주)엘에프푸드,1101113782087,
20200622,1101113555187,(주)트라이본즈,1101113824897,
20200622,1101113563023,케이티링커스(주),1101110585393,
20200622,1101113563023,(주)케이티,1101111468754,
20200622,1101113563023,(주)케이티아이에스,1101112271510,
20200622,1101113563023,(주)케이티엠하우스,1101113122291,
20200622,1101113563023,(주)케이티에스테이트,1101114404903,
20200622,1101113563023,(주)케이티엠모바일,1101115684512,
20200622,1101113563023,(주)케이티서브마린,1801110181428,
20200622,1101113620518,(주)천재교육,1101110511025,
20200622,1101113620518,(주)천재교과서,1101112930687,
20200622,1101113631557,국보,1101110296073,
20200622,1101113631557,흥아해운(주),1101110515275,
20200622,1101113631557,에이치앤브이물류(주),1344110027565,
20200622,1101113631557,피케이밸브(주),1942110000076,
20200622,1101113634428,남해화학(주),1101110164717,
20200622,1101113634428,농협은행,1101114809385,
20200622,1101113646697,현대건설(주),1101110007909,
20200622,1101113646697,기아자동차(주),1101110037998,
20200622,1101113646697,현대비앤지스틸(주),1101110065395,
20200622,1101113646697,현대자동차(주),1101110085450,
20200622,1101113646697,현대모비스(주),1101110215536,
20200622,1101113646697,현대카드(주),1101110377203,
20200622,1101113646697,현대캐피탈(주),1101110995378,
20200622,1101113646697,현대첨단소재(주),1101111929102,
20200622,1101113646697,현대엔지니어링(주),1101112153015,
20200622,1101113646697,현대글로비스(주),1101112177388,
20200622,1101113646697,현대종합특수강(주),1101114505595,
20200622,1101113646697,현대제철(주),1201110001743,
20200622,1101113646697,(주)지아이티,1311110028900,
20200622,1101113646697,현대오트론(주),1341110134001,
20200622,1101113646697,에이치엘그린파워(주),1352110027542,
20200622,1101113646697,현대트랜시스(주),1614110008562,
20200622,1101113646697,현대에코에너지(주),1614110040506,
20200622,1101113646697,그린에어(주),1650110026005,
20200622,1101113646697,현대로템(주),1942110036336,
20200622,1101113690032,진흥기업(주),1101110006349,
20200622,1101113690032,(주)효성,1101110030497,
20200622,1101113690032,효성티앤에스(주),1101110511546,
20200622,1101113690032,효성굿스프링스(주),1101110653653,
20200622,1101113690032,효성아이티엑스(주),1101111412256,
20200622,1101113690032,효성캐피탈(주),1101111419286,
20200622,1101113690032,더클래스효성(주),1101112875479,
20200622,1101113690032,갤럭시아코퍼레이션(주),1101114762963,
20200622,1101113690032,효성티앤씨(주),1101116770138,
20200622,1101113690032,효성중공업(주),1101116770154,
20200622,1101113690032,효성첨단소재(주),1101116770170,
20200622,1101113690032,효성화학(주),1101116770188,
20200622,1101113690032,신화인터텍(주),1348110011677,
20200622,1101113690032,신성자동차(주),2001110114797,
20200622,1101113715476,에이제이오토파킹시스템즈(주),1101110870950,
20200622,1101113715476,에이제이네트웍스(주),1101111874654,
20200622,1101113715476,에이제이토탈(주),1101113851965,
20200622,1101113715476,에이제이캐피탈파트너스(주),1345110115475,
20200622,1101113715476,에이제이파크(주),2850110135512,
20200622,1101113744772,씨앤에이치캐피탈(주),1211110191650,
20200622,1101113748253,씨제이대한통운(주),1101110006167,
20200622,1101113748253,(주)원지,1101110077605,
20200622,1101113748253,삼해상사(주),1101110225254,
20200622,1101113748253,한국복합물류(주),1101110853576,
20200622,1101113748253,"CJ ENM CO., LTD.",1101111109134,
20200622,1101113748253,씨제이올리브네트웍스(주),1101111138498,
20200622,1101113748253,씨제이씨지브이(주),1101111673220,
20200622,1101113748253,씨제이올리브영(주),1101117283974,
20200622,1101113748253,씨제이포디플렉스(주),1601110287527,
20200622,1101113748253,씨제이프레시웨이(주),1801110083442,
20200622,1101113782087,(주)엘에프네트웍스,1101110726872,
20200622,1101113782087,(주)코람코자산신탁,1101112359837,
20200622,1101113782087,(주)파스텔세상,1101113268178,
20200622,1101113782087,(주)엘에프,1101113555187,
20200622,1101113782087,(주)트라이본즈,1101113824897,
20200622,1101113783457,(주)삼라,1101110002834,
20200622,1101113783457,대한해운(주),1101110008212,
20200622,1101113783457,경남기업(주),1101110008262,
20200622,1101113783457,삼환기업(주),1101110020307,
20200622,1101113783457,대한상선(주),1101110356140,
20200622,1101113783457,에스엠신용정보(주),1101111801277,
20200622,1101113783457,에스엠스틸(주),1243110028914,
20200622,1101113783457,에스엠하이플러스(주),1311110191187,
20200622,1101113783457,에스엠중공업(주),1351110040869,
20200622,1101113783457,한덕철광산업(주),1449110003109,
20200622,1101113783457,(주)남선알미늄,1701110005042,
20200622,1101113783457,에스엠인더스트리(주),1846110007779,
20200622,1101113786063,아주아이비투자(주),1101110169874,
20200622,1101113786063,아주산업(주),1101110425606,
20200622,1101113786063,(주)아주호텔서교,1101114995861,
20200622,1101113802546,(주)대륜이엔에스,1101111720633,
20200622,1101113802546,(주)대륜발전,1101114247676,
20200622,1101113807223,(주)한화,1101110002959,
20200622,1101113807223,한화투자증권(주),1101110003155,
20200622,1101113807223,(주)한화갤러리아,1101110202989,
20200622,1101113807223,한화호텔앤드리조트(주),1101110249709,
20200622,1101113807223,한화솔루션(주),1101110360935,
20200622,1101113807223,(주)한화건설,1101112558405,
20200622,1101113807223,(주)제주해양과학관,1101114143577,
20200622,1101113807223,(주)한화도시개발,1101114231596,
20200622,1101113807223,한화테크윈(주),1311110514404,
20200622,1101113807223,(주)한화갤러리아타임월드,1601110003410,
20200622,1101113807223,한화종합화학(주),1614110001243,
20200622,1101113807223,한화토탈(주),1614110013066,
20200622,1101113807223,(주)서산테크노밸리,1614110017852,
20200622,1101113807223,한화시스템(주),1760110020640,
20200622,1101113807223,한화에어로스페이스(주),1942110000480,
20200622,1101113807223,한화디펜스(주),1942110273300,
20200622,1101113807223,한화파워시스템(주),1942110273318,
20200622,1101113807223,한화정밀기계(주),1942110273326,
20200622,1101113809138,동원산업(주),1101110003098,
20200622,1101113809138,(주)동원에프앤비,1101112101816,
20200622,1101113809138,(주)동원엔터프라이즈,1101112217572,
20200622,1101113809138,(주)테크팩솔루션,1101114004787,
20200622,1101113809138,동원로엑스(주),1101114505769,
20200622,1101113809138,동원건설산업(주),1311110330941,
20200622,1101113809138,동원시스템즈(주),1341110011712,
20200622,1101113809138,(주)동원홈푸드,1615110022122,
20200622,1101113809138,동원로엑스냉장(주),1801110985002,
20200622,1101113824897,(주)엘에프네트웍스,1101110726872,
20200622,1101113824897,(주)코람코자산신탁,1101112359837,
20200622,1101113824897,(주)파스텔세상,1101113268178,
20200622,1101113824897,(주)엘에프,1101113555187,
20200622,1101113824897,(주)엘에프푸드,1101113782087,
20200622,1101113836678,(주)DB하이텍,1101110026206,
20200622,1101113850959,동국산업(주),1101110085583,
20200622,1101113850959,동국알앤에스(주),1955110069249,
20200622,1101113851965,에이제이오토파킹시스템즈(주),1101110870950,
20200622,1101113851965,에이제이네트웍스(주),1101111874654,
20200622,1101113851965,에이제이전시몰(주),1101113715476,
20200622,1101113851965,에이제이캐피탈파트너스(주),1345110115475,
20200622,1101113851965,에이제이파크(주),2850110135512,
20200622,1101113929077,(주)일진유니스코,1101110356455,
20200622,1101113929077,일진홀딩스(주),1201110011990,
20200622,1101113929077,일진제강(주),1341110008412,
20200622,1101113929077,일진전기(주),1348110159279,
20200622,1101113929077,일진디스플레이(주),1545110006076,
20200622,1101113929077,알피니언메디칼시스템(주),1701110331190,
20200622,1101113956252,나이스평가정보(주),1101110393283,
20200622,1101113956252,(주)나이스홀딩스,1101110505614,
20200622,1101113956252,케이아이에스정보통신(주),1101110898241,
20200622,1101113956252,한국전자금융(주),1101111848980,
20200622,1101113956252,나이스페이먼츠(주),1101116137809,
20200622,1101113956252,서울전자통신(주),1243110009781,
20200622,1101113956252,(주)아이티엠반도체,1311110046639,
20200622,1101113956252,(주)나이스엘엠에스,1348110034942,
20200622,1101113956252,에스투비네트워크(주),1701110270108,
20200622,1101113997826,국양로지텍(주),1101111618325,
20200622,1101113997826,장금상선(주),1101111680663,
20200622,1101113997826,(주)한성라인,1101112878134,
20200622,1101113997826,시노코탱커(주),1101114389022,
20200622,1101113997826,시노코페트로케미컬(주),1101114547034,
20200622,1101114004787,동원산업(주),1101110003098,
20200622,1101114004787,(주)동원에프앤비,1101112101816,
20200622,1101114004787,(주)동원엔터프라이즈,1101112217572,
20200622,1101114004787,동원팜스(주),1101113809138,
20200622,1101114004787,동원로엑스(주),1101114505769,
20200622,1101114004787,동원건설산업(주),1311110330941,
20200622,1101114004787,동원시스템즈(주),1341110011712,
20200622,1101114004787,(주)동원홈푸드,1615110022122,
20200622,1101114004787,동원로엑스냉장(주),1801110985002,
20200622,1101114025006,엘비세미콘(주),1311110046291,
20200622,1101114025006,(주)엘비루셈,1760110038073,
20200622,1101114070952,쌍용양회공업(주),1101110037823,
20200622,1101114070952,한국기초소재(주),1201110487232,
20200622,1101114070952,쌍용로지스틱스(주),1447110025313,
20200622,1101114070952,대한슬래그(주),2046110030668,
20200622,1101114070952,대한시멘트(주),2046110038589,
20200622,1101114070952,쌍용기초소재(주),2111110015835,
20200622,1101114071207,(주)엘지,1101110003543,
20200622,1101114071207,(주)엘지상사,1101110004632,
20200622,1101114071207,엘지이노텍(주),1101110192180,
20200622,1101114071207,(주)판토스,1101110208127,
20200622,1101114071207,엘지디스플레이(주),1101110393134,
20200622,1101114071207,(주)엘지헬로비전,1101111144297,
20200622,1101114071207,(주)엘지유플러스,1101111296676,
20200622,1101114071207,(주)로보스타,1101111655393,
20200622,1101114071207,LG전자(주),1101112487050,
20200622,1101114071207,(주)하이프라자,1311110028801,
20200622,1101114071207,우지막코리아주식회사,1545110032401,
20200622,1101114088913,(주)유성티엔에스,1101110217607,
20200622,1101114088913,(주)서희건설,1101110335912,
20200622,1101114088913,(주)유성강업,1101115815232,
20200622,1101114094035,무림에스피(주),1701110001082,
20200622,1101114094035,무림P&P(주),1812110002548,
20200622,1101114094035,무림페이퍼(주),1911110000782,
20200622,1101114094035,무림파워텍(주),1911110010575,
20200622,1101114143577,(주)한화,1101110002959,
20200622,1101114143577,한화투자증권(주),1101110003155,
20200622,1101114143577,(주)한화갤러리아,1101110202989,
20200622,1101114143577,한화호텔앤드리조트(주),1101110249709,
20200622,1101114143577,한화솔루션(주),1101110360935,
20200622,1101114143577,(주)한화건설,1101112558405,
20200622,1101114143577,한화에너지(주),1101113807223,
20200622,1101114143577,(주)한화도시개발,1101114231596,
20200622,1101114143577,한화테크윈(주),1311110514404,
20200622,1101114143577,(주)한화갤러리아타임월드,1601110003410,
20200622,1101114143577,한화종합화학(주),1614110001243,
20200622,1101114143577,한화토탈(주),1614110013066,
20200622,1101114143577,(주)서산테크노밸리,1614110017852,
20200622,1101114143577,한화시스템(주),1760110020640,
20200622,1101114143577,한화에어로스페이스(주),1942110000480,
20200622,1101114143577,한화디펜스(주),1942110273300,
20200622,1101114143577,한화파워시스템(주),1942110273318,
20200622,1101114143577,한화정밀기계(주),1942110273326,
20200622,1101114178730,(주)대구은행,1701110000141,
20200622,1101114191055,(주)아워홈,1101111862592,
20200622,1101114191451,(주)금토일산업,1101111301730,
20200622,1101114191451,국제종합기계(주),1311110000635,
20200622,1101114191451,나투라페이퍼(주),1501110236534,
20200622,1101114191451,넥스콘테크놀러지(주),1615110021158,
20200622,1101114191451,(주)오리엔탈정공,1801110038447,
20200622,1101114191451,(주)영광스텐,1801110166991,
20200622,1101114191451,(주)일성하이스코,1812110003611,
20200622,1101114191451,페이퍼코리아(주),2111110000042,
20200622,1101114192920,벽산엔지니어링(주),1101110257116,
20200622,1101114195346,(주)케이씨티시,1101110149446,
20200622,1101114195346,케이엔로지스틱스(주),1801110608612,
20200622,1101114231596,(주)한화,1101110002959,
20200622,1101114231596,한화투자증권(주),1101110003155,
20200622,1101114231596,(주)한화갤러리아,1101110202989,
20200622,1101114231596,한화호텔앤드리조트(주),1101110249709,
20200622,1101114231596,한화솔루션(주),1101110360935,
20200622,1101114231596,(주)한화건설,1101112558405,
20200622,1101114231596,한화에너지(주),1101113807223,
20200622,1101114231596,(주)제주해양과학관,1101114143577,
20200622,1101114231596,한화테크윈(주),1311110514404,
20200622,1101114231596,(주)한화갤러리아타임월드,1601110003410,
20200622,1101114231596,한화종합화학(주),1614110001243,
20200622,1101114231596,한화토탈(주),1614110013066,
20200622,1101114231596,(주)서산테크노밸리,1614110017852,
20200622,1101114231596,한화시스템(주),1760110020640,
20200622,1101114231596,한화에어로스페이스(주),1942110000480,
20200622,1101114231596,한화디펜스(주),1942110273300,
20200622,1101114231596,한화파워시스템(주),1942110273318,
20200622,1101114231596,한화정밀기계(주),1942110273326,
20200622,1101114247676,(주)대륜이엔에스,1101111720633,
20200622,1101114247676,별내에너지(주),1101113802546,
20200622,1101114255463,케이씨글라스(주),1101110116388,
20200622,1101114255463,케이씨그린홀딩스,1101110155683,
20200622,1101114255463,케이씨에코물류(주),1101115481554,
20200622,1101114255463,케이씨그린에너지(주),1646110011683,
20200622,1101114255463,부산신호태양광발전(주),1801110788969,
20200622,1101114255463,케이씨환경서비스(주),2062110018123,
20200622,1101114264828,서진산업(주),1341110000806,
20200622,1101114264828,(주)코모스,1348110003418,
20200622,1101114264828,아이아(주),1350110029352,
20200622,1101114264828,(주)연합,1351110038757,
20200622,1101114264828,(주)서진캠,1351110050173,
20200622,1101114264828,에코플라스틱(주),1712110001253,
20200622,1101114264828,(주)영풍기계,1801110071661,
20200622,1101114292481,팬오션(주),1101110004286,
20200622,1101114292481,(주)엔에스쇼핑,1101112262527,
20200622,1101114292481,농업회사법인(주)순우리한우,1101112322058,
20200622,1101114292481,(주)에코캐피탈,1101114338326,
20200622,1101114292481,한강씨엠(주),1115110019393,
20200622,1101114292481,(주)올품,1311110037852,
20200622,1101114292481,(주)팜스코,1311110042950,
20200622,1101114292481,(주)하림산업,1311110303477,
20200622,1101114292481,(주)선진한마을,1344110013093,
20200622,1101114292481,(주)선진에프에스,1344110028539,
20200622,1101114292481,(주)선진,1344110046664,
20200622,1101114292481,(주)농업회사법인팜스코바이오인티,1344110058817,
20200622,1101114292481,(주)선진햄,1345110029056,
20200622,1101114292481,(주)하림지주,1601110003931,
20200622,1101114292481,(주)농업회사법인주원산오리,1601110135453,
20200622,1101114292481,제일사료(주),1601110291544,
20200622,1101114292481,(주)하림,2149110034430,
20200622,1101114292481,(주)애그리로보텍,2850110161202,
20200622,1101114303030,지에스건설(주),1101110002694,
20200622,1101114303030,(주)지에스글로벌,1101110031479,
20200622,1101114303030,삼양통상(주),1101110033433,
20200622,1101114303030,지에스칼텍스(주),1101110078819,
20200622,1101114303030,파르나스호텔(주),1101110411142,
20200622,1101114303030,지에스엠비즈(주),1101111007023,
20200622,1101114303030,인천종합에너지(주),1201110348096,
20200622,1101114303030,(주)피엘에스,1313110093131,
20200622,1101114303030,GS파워(주),1341110074744,
20200622,1101114303030,(주)지에스이앤알,1350110121570,
20200622,1101114303030,(주)지에스동해전력,1447110019225,
20200622,1101114303030,지에스이피에스(주),1650110004621,
20200622,1101114303030,(주)지에스풍력발전,1745110004266,
20200622,1101114303030,(주)지에스엔텍,1812110008699,
20200622,1101114303030,(주)지에스포천그린에너지,2844110079755,
20200622,1101114313807,(주)이녹스,1346110018221,
20200622,1101114313807,(주)이녹스첨단소재,1648110105010,
20200622,1101114338326,팬오션(주),1101110004286,
20200622,1101114338326,(주)엔에스쇼핑,1101112262527,
20200622,1101114338326,농업회사법인(주)순우리한우,1101112322058,
20200622,1101114338326,(주)참트레이딩,1101114292481,
20200622,1101114338326,한강씨엠(주),1115110019393,
20200622,1101114338326,(주)올품,1311110037852,
20200622,1101114338326,(주)팜스코,1311110042950,
20200622,1101114338326,(주)하림산업,1311110303477,
20200622,1101114338326,(주)선진한마을,1344110013093,
20200622,1101114338326,(주)선진에프에스,1344110028539,
20200622,1101114338326,(주)선진,1344110046664,
20200622,1101114338326,(주)농업회사법인팜스코바이오인티,1344110058817,
20200622,1101114338326,(주)선진햄,1345110029056,
20200622,1101114338326,(주)하림지주,1601110003931,
20200622,1101114338326,(주)농업회사법인주원산오리,1601110135453,
20200622,1101114338326,제일사료(주),1601110291544,
20200622,1101114338326,(주)하림,2149110034430,
20200622,1101114338326,(주)애그리로보텍,2850110161202,
20200622,1101114339415,(주)화신,1701110014936,
20200622,1101114380096,(주)대우건설,1101112137895,
20200622,1101114380096,(주)대우에스티,1543110016706,
20200622,1101114380096,포천민자발전(주),2844110072163,
20200622,1101114382612,대성쎌틱에너시스(주),1101110407141,
20200622,1101114382612,대성계전(주),1101110555768,
20200622,1101114382612,대성홀딩스(주),1701110017237,
20200622,1101114382878,(주)지피엠,1201110136417,
20200622,1101114382878,(주)풍전비철,1201110149692,
20200622,1101114382878,(주)피제이켐텍,1845110019370,
20200622,1101114385731,대림씨엔에스(주),1101110061228,
20200622,1101114385731,대림산업(주),1101110084915,
20200622,1101114385731,대림자동차공업(주),1101110227359,
20200622,1101114385731,(주)대림코퍼레이션,1101111081093,
20200622,1101114385731,청진이삼프로젝트(주),1101114478932,
20200622,1101114385731,포천파워(주),2844110050771,
20200622,1101114385731,대림에너지(주),2844110075258,
20200622,1101114389022,국양로지텍(주),1101111618325,
20200622,1101114389022,장금상선(주),1101111680663,
20200622,1101114389022,(주)한성라인,1101112878134,
20200622,1101114389022,장금마리타임(주),1101113997826,
20200622,1101114389022,시노코페트로케미컬(주),1101114547034,
20200622,1101114404903,케이티링커스(주),1101110585393,
20200622,1101114404903,(주)케이티,1101111468754,
20200622,1101114404903,(주)케이티아이에스,1101112271510,
20200622,1101114404903,(주)케이티엠하우스,1101113122291,
20200622,1101114404903,케이티텔레캅(주),1101113563023,
20200622,1101114404903,(주)케이티엠모바일,1101115684512,
20200622,1101114404903,(주)케이티서브마린,1801110181428,
20200622,1101114478932,대림씨엔에스(주),1101110061228,
20200622,1101114478932,대림산업(주),1101110084915,
20200622,1101114478932,대림자동차공업(주),1101110227359,
20200622,1101114478932,(주)대림코퍼레이션,1101111081093,
20200622,1101114478932,(주)켐텍,1101114385731,
20200622,1101114478932,포천파워(주),2844110050771,
20200622,1101114478932,대림에너지(주),2844110075258,
20200622,1101114499954,에스케이건설(주),1101110038805,
20200622,1101114499954,SK가스(주),1101110413247,
20200622,1101114499954,에스케이렌터카(주),1101110577233,
20200622,1101114499954,에스케이(주),1101110769583,
20200622,1101114499954,에스케이바이오랜드(주),1101111192981,
20200622,1101114499954,에스케이브로드밴드(주),1101111466659,
20200622,1101114499954,에스케이텔링크(주),1101111533599,
20200622,1101114499954,에스케이엠앤서비스(주),1101111873432,
20200622,1101114499954,에스케이디앤디(주),1101113001685,
20200622,1101114499954,에스케이에너지(주),1101114505967,
20200622,1101114499954,에스케이종합화학(주),1101114505975,
20200622,1101114499954,에스케이바이오팜(주),1101114570720,
20200622,1101114499954,나래에너지서비스(주),1101114926006,
20200622,1101114499954,에스케이매직(주),1101115125962,
20200622,1101114499954,라이프앤시큐리티홀딩스(주),1101115371408,
20200622,1101114499954,에스케이넥실리스,1101116480232,
20200622,1101114499954,SK인천석유화학(주),1201110666464,
20200622,1101114499954,SKC(주),1301110001585,
20200622,1101114499954,SK네트웍스(주),1301110005199,
20200622,1101114499954,에스케이케미칼(주),1311110501021,
20200622,1101114499954,(주)에스케이하이닉스,1344110001387,
20200622,1101114499954,에스케이씨솔믹스(주),1347110014631,
20200622,1101114499954,유빈스(주),1351110077367,
20200622,1101114499954,SK네트웍스서비스(주),1358110141788,
20200622,1101114499954,강원도시가스(주),1401110002010,
20200622,1101114499954,충청에너지서비스(주),1501110006200,
20200622,1101114499954,에스케이바이오텍(주),1601110395453,
20200622,1101114499954,보령엘엔지터미널(주),1645110021527,
20200622,1101114499954,울산지피에스(주),1650110035072,
20200622,1101114499954,당진에코파워,1650110069097,
20200622,1101114499954,에스케이실트론(주),1753110001348,
20200622,1101114499954,에스케이쇼와덴코(주),1756110018553,
20200622,1101114499954,에스케이머티리얼즈(주),1901110006971,
20200622,1101114499954,에스케이에어가스(주),2301110134111,
20200622,1101114499954,미쓰이케미칼앤드에스케이씨폴리우레탄(주),2301110233880,
20200622,1101114505595,현대건설(주),1101110007909,
20200622,1101114505595,기아자동차(주),1101110037998,
20200622,1101114505595,현대비앤지스틸(주),1101110065395,
20200622,1101114505595,현대자동차(주),1101110085450,
20200622,1101114505595,현대모비스(주),1101110215536,
20200622,1101114505595,현대카드(주),1101110377203,
20200622,1101114505595,현대캐피탈(주),1101110995378,
20200622,1101114505595,현대첨단소재(주),1101111929102,
20200622,1101114505595,현대엔지니어링(주),1101112153015,
20200622,1101114505595,현대글로비스(주),1101112177388,
20200622,1101114505595,현대커머셜(주),1101113646697,
20200622,1101114505595,현대제철(주),1201110001743,
20200622,1101114505595,(주)지아이티,1311110028900,
20200622,1101114505595,현대오트론(주),1341110134001,
20200622,1101114505595,에이치엘그린파워(주),1352110027542,
20200622,1101114505595,현대트랜시스(주),1614110008562,
20200622,1101114505595,현대에코에너지(주),1614110040506,
20200622,1101114505595,그린에어(주),1650110026005,
20200622,1101114505595,현대로템(주),1942110036336,
20200622,1101114505769,동원산업(주),1101110003098,
20200622,1101114505769,(주)동원에프앤비,1101112101816,
20200622,1101114505769,(주)동원엔터프라이즈,1101112217572,
20200622,1101114505769,동원팜스(주),1101113809138,
20200622,1101114505769,(주)테크팩솔루션,1101114004787,
20200622,1101114505769,동원건설산업(주),1311110330941,
20200622,1101114505769,동원시스템즈(주),1341110011712,
20200622,1101114505769,(주)동원홈푸드,1615110022122,
20200622,1101114505769,동원로엑스냉장(주),1801110985002,
20200622,1101114505967,에스케이건설(주),1101110038805,
20200622,1101114505967,SK가스(주),1101110413247,
20200622,1101114505967,에스케이렌터카(주),1101110577233,
20200622,1101114505967,에스케이(주),1101110769583,
20200622,1101114505967,에스케이바이오랜드(주),1101111192981,
20200622,1101114505967,에스케이브로드밴드(주),1101111466659,
20200622,1101114505967,에스케이텔링크(주),1101111533599,
20200622,1101114505967,에스케이엠앤서비스(주),1101111873432,
20200622,1101114505967,에스케이디앤디(주),1101113001685,
20200622,1101114505967,울산아로마틱스(주),1101114499954,
20200622,1101114505967,에스케이종합화학(주),1101114505975,
