id,crno,name,address,status,query_address,matched_address,address_type,latitude,longitude
parent_company:1101110210859,1101110210859,(주) DB Inc.,서울특별시 강남구 삼성로96길 23 7층,ok,서울특별시 강남구 삼성로96길 23 7층,서울 강남구 삼성로96길 23,ROAD_ADDR,37.5093297695601,127.057665464075
parent_company:1101110570442,1101110570442,(주) 소프트센,"서울특별시 서초구 반포대로 13 1층 (서초동, 아이티센빌딩)",ok,"서울특별시 서초구 반포대로 13 1층 (서초동, 아이티센빌딩)",서울 서초구 반포대로 13,ROAD_ADDR,37.4818750626152,127.011900146102
parent_company:1101110132871,1101110132871,(주) 한유,서울특별시 관악구 남부순환로 1883 (봉천동) 한유빌딩 4층,ok,서울특별시 관악구 남부순환로 1883 (봉천동) 한유빌딩 4층,서울 관악구 남부순환로 1883,ROAD_ADDR,37.4790967425593,126.959169176582
parent_company:1101110294499,1101110294499,(주) 한유에너지,서울특별시 관악구 남부순환로 1883 (봉천동) 한유빌딩,ok,서울특별시 관악구 남부순환로 1883 (봉천동) 한유빌딩,서울 관악구 남부순환로 1883,ROAD_ADDR,37.4790967425593,126.959169176582
parent_company:1801110750893,1801110750893,(주)BNK금융지주,부산광역시 남구 문현금융로 30(문현동),ok,부산광역시 남구 문현금융로 30(문현동),부산 남구 문현금융로 30,ROAD_ADDR,35.1455011799358,129.065848888827
parent_company:1101110005995,1101110005995,(주)BYC,서울특별시 영등포구 디지털로38길 27 (주)비와이씨,ok,서울특별시 영등포구 디지털로38길 27 (주)비와이씨,서울 영등포구 디지털로38길 27,ROAD_ADDR,37.4873599368753,126.90203081351
parent_company:1101110381387,1101110381387,(주)E1,서울특별시 용산구 한강대로 92 LS용산타워,ok,서울특별시 용산구 한강대로 92 LS용산타워,서울 용산구 한강대로 92,ROAD_ADDR,37.5281759339792,126.96752270323
parent_company:1101110290778,1101110290778,(주)INVENI,서울특별시 용산구 한강대로 92 LS 용산타워,ok,서울특별시 용산구 한강대로 92 LS 용산타워,서울 용산구 한강대로 92,ROAD_ADDR,37.5281759339792,126.96752270323
parent_company:1101110017859,1101110017859,(주)KB손해보험,서울특별시 강남구 테헤란로 117 KB손해보험,ok,서울특별시 강남구 테헤란로 117 KB손해보험,서울 강남구 테헤란로 117,ROAD_ADDR,37.4991597780331,127.030264139554
parent_company:1101113555187,1101113555187,(주)LF,서울특별시 강남구 언주로 870 (신사동),ok,서울특별시 강남구 언주로 870 (신사동),서울 강남구 언주로 870,ROAD_ADDR,37.5280188930679,127.034063337955
parent_company:1101110726872,1101110726872,(주)LF네트웍스,"서울특별시 강남구 논현로 323 (역삼동, MTU빌딩)",ok,"서울특별시 강남구 논현로 323 (역삼동, MTU빌딩)",서울 강남구 논현로 323,ROAD_ADDR,37.4939214608267,127.039562553491
parent_company:1101110003543,1101110003543,(주)LG,서울특별시 영등포구 여의대로 128,ok,서울특별시 영등포구 여의대로 128,서울 영등포구 여의대로 128,ROAD_ADDR,37.5279271045092,126.929241174348
parent_company:1101111296676,1101111296676,(주)LG유플러스,서울특별시 용산구 한강대로 32 (한강로3가) LG유플러스 용산사옥,ok,서울특별시 용산구 한강대로 32 (한강로3가) LG유플러스 용산사옥,서울 용산구 한강대로 32,ROAD_ADDR,37.5237879629473,126.963508875989
parent_company:1101110003965,1101110003965,(주)LS,서울특별시 용산구 한강대로 92 LS용산타워 -,ok,서울특별시 용산구 한강대로 92 LS용산타워 -,서울 용산구 한강대로 92,ROAD_ADDR,37.5281759339792,126.96752270323
parent_company:1101110004632,1101110004632,(주)LX인터내셔널,서울특별시 종로구 새문안로 58 LG광화문빌딩,ok,서울특별시 종로구 새문안로 58 LG광화문빌딩,서울 종로구 새문안로 58,ROAD_ADDR,37.5692689110408,126.971562204256
parent_company:1101110286412,1101110286412,(주)MDS스피어,서울시 강남구 삼성로648 4층 삼성동,ok,서울시 강남구 삼성로648 4층 삼성동,서울 강남구 삼성로 648,ROAD_ADDR,37.5180077808957,127.051024607576
parent_company:1101110505614,1101110505614,(주)NICE홀딩스,서울특별시 영등포구 은행로 17 (여의도동) NICE 그룹 1사옥,no_match,서울특별시 영등포구 은행로 17 (여의도동) NICE 그룹 1사옥,,,,
parent_company:1101110137491,1101110137491,(주)NI스틸,서울특별시 동작구 동작대로 35 -,ok,서울특별시 동작구 동작대로 35 -,서울 동작구 동작대로 35,ROAD_ADDR,37.4796178842068,126.981357040075
parent_company:1101110731483,1101110731483,(주)SBS,서울특별시 양천구 목동서로 161,ok,서울특별시 양천구 목동서로 161,서울 양천구 목동서로 161,ROAD_ADDR,37.5291902429029,126.87374657727
parent_company:1101110048002,1101110048002,(주)SG세계물산,"서울특별시 금천구 벚꽃로 278 6층(가산동,에스제이테크노빌)",ok,"서울특별시 금천구 벚꽃로 278 6층(가산동,에스제이테크노빌)",서울 금천구 벚꽃로 278,ROAD_ADDR,37.4794931161957,126.884634912937
parent_company:1201110002189,1201110002189,(주)SIMPAC,인천광역시 부평구 부평북로 141 (주)SIMPAC,ok,인천광역시 부평구 부평북로 141 (주)SIMPAC,인천 부평구 부평북로 141,ROAD_ADDR,37.5230937108517,126.70939985146
parent_company:1101110032112,1101110032112,(주)TCC스틸,경상북도 포항시 남구 괴동로 100,ok,경상북도 포항시 남구 괴동로 100,경북 포항시 남구 괴동로 100,ROAD_ADDR,35.9883432446821,129.373178716051
parent_company:1101110191398,1101110191398,(주)강원에너지,"전라북도 군산시 자유무역1길 60 웰크론강원 510-9, 510-10, 510-12",no_match,"전라북도 군산시 자유무역1길 60 웰크론강원 510-9, 510-10, 510-12",,,,
parent_company:1942110226226,1942110226226,(주)경남은행,경상남도 창원시 마산회원구 3.15대로 642 경남은행본점 경남은행본점,ok,경상남도 창원시 마산회원구 3.15대로 642 경남은행본점 경남은행본점,경남 창원시 마산회원구 3.15대로 642,ROAD_ADDR,35.2304160972624,128.57696729505
parent_company:1101110089395,1101110089395,(주)경농,서울특별시 서초구 효령로77길 28 동오빌딩,ok,서울특별시 서초구 효령로77길 28 동오빌딩,서울 서초구 효령로77길 28,ROAD_ADDR,37.491478002131,127.029076560755
parent_company:1347110001159,1347110001159,(주)경동나비엔,경기도 평택시 서탄면 수월암길 95 -,ok,경기도 평택시 서탄면 수월암길 95 -,경기 평택시 서탄면 수월암길 95,ROAD_ADDR,37.1242399081867,127.039153387141
parent_company:1201110005703,1201110005703,(주)경인양행,인천광역시 서구 건지로 199 (석남동) 223-52,no_match,인천광역시 서구 건지로 199 (석남동) 223-52,,,,
parent_company:1101110706501,1101110706501,(주)경향신문사,"서울특별시 중구 정동길 3 (정동, 경향신문사건물)",ok,"서울특별시 중구 정동길 3 (정동, 경향신문사건물)",서울 중구 정동길 3,ROAD_ADDR,37.5681732680976,126.969976113229
parent_company:1101110779152,1101110779152,(주)광무,서울특별시 강남구 영동대로 312 7층(대치동),ok,서울특별시 강남구 영동대로 312 7층(대치동),서울 강남구 영동대로 312,ROAD_ADDR,37.5023215318261,127.067439347636
parent_company:1101112365321,1101112365321,(주)국민은행,서울특별시 영등포구 국제금융로8길 26 국민은행,ok,서울특별시 영등포구 국제금융로8길 26 국민은행,서울 영등포구 국제금융로8길 26,ROAD_ADDR,37.5208677482908,126.927894008166
parent_company:1101110296073,1101110296073,(주)국보,"부산광역시 수영구 광남로 42 8층(남천동, 국보빌딩)",ok,"부산광역시 수영구 광남로 42 8층(남천동, 국보빌딩)",부산 수영구 광남로 42,ROAD_ADDR,35.1462997681125,129.11181767397
parent_company:1101110564066,1101110564066,(주)국보디자인,서울 마포구 서교동 477-22,ok,서울 마포구 서교동 477-22,서울 마포구 서교동 477-22,REGION_ADDR,37.555630905077,126.914223785235
parent_company:1101110295778,1101110295778,(주)금화피에스시,서울특별시 강남구 테헤란로25길 15-4,ok,서울특별시 강남구 테헤란로25길 15-4,서울 강남구 테헤란로25길 15-4,ROAD_ADDR,37.5018968961875,127.035004045281
parent_company:1101110243793,1101110243793,(주)까뮤이앤씨,경기도 이천시 대월면 경충대로 1937번길 57,ok,경기도 이천시 대월면 경충대로 1937번길 57,경기 이천시 대월면 경충대로1937번길 57,ROAD_ADDR,37.2393076869118,127.50018423698
parent_company:1101110550502,1101110550502,(주)나노엔텍,서울특별시 구로구 디지털로26길 5 에이스하이엔드타워1차 1210호,ok,서울특별시 구로구 디지털로26길 5 에이스하이엔드타워1차 1210호,서울 구로구 디지털로26길 5,ROAD_ADDR,37.4816105919768,126.893479312123
parent_company:1701110005042,1701110005042,(주)남선알미늄,대구광역시 달성군 논공읍 논공중앙로 288,ok,대구광역시 달성군 논공읍 논공중앙로 288,대구 달성군 논공읍 논공중앙로 288,ROAD_ADDR,35.7362894833163,128.466300213069
parent_company:1101110054760,1101110054760,(주)남성,서울특별시 금천구 디지털로 130 남성프라자 15층,ok,서울특별시 금천구 디지털로 130 남성프라자 15층,서울 금천구 디지털로 130,ROAD_ADDR,37.4754518857631,126.881874389775
parent_company:1101110072572,1101110072572,(주)네오퍼플,서울특별시 금천구 가산디지털1로 168 비-602,ok,서울특별시 금천구 가산디지털1로 168 비-602,서울 금천구 가산디지털1로 168,ROAD_ADDR,37.479966429878,126.88263620024
parent_company:1545110002355,1545110002355,(주)네패스,충청북도 청주시 청원구 오창읍 과학산업2로 587-32 주식회사 네패스,ok,충청북도 청주시 청원구 오창읍 과학산업2로 587-32 주식회사 네패스,충북 청주시 청원구 오창읍 과학산업2로 587-32,ROAD_ADDR,36.7257289201949,127.443853098583
parent_company:1341110142575,1341110142575,(주)노루페인트,경기도 안양시 만안구 박달로 351,ok,경기도 안양시 만안구 박달로 351,경기 안양시 만안구 박달로 351,ROAD_ADDR,37.4055829577713,126.891743959976
parent_company:1341110002878,1341110002878,(주)노루홀딩스,경기도 안양시 만안구 박달로 351,ok,경기도 안양시 만안구 박달로 351,경기 안양시 만안구 박달로 351,ROAD_ADDR,37.4055829577713,126.891743959976
parent_company:1101110109854,1101110109854,(주)녹십자,경기도 용인시 기흥구 이현로30번길 107(보정동),ok,경기도 용인시 기흥구 이현로30번길 107(보정동),경기 용인시 기흥구 이현로30번길 107,ROAD_ADDR,37.3177715512725,127.100426562265
parent_company:1101110889985,1101110889985,(주)녹십자셀,경기도 용인시 기흥구 이현로30번길 107 GC녹십자셀센터,ok,경기도 용인시 기흥구 이현로30번길 107 GC녹십자셀센터,경기 용인시 기흥구 이현로30번길 107,ROAD_ADDR,37.3177715512725,127.100426562265
parent_company:1345110083218,1345110083218,(주)녹십자웰빙,서울특별시 성동구 왕십리로 241 4층,ok,서울특별시 성동구 왕십리로 241 4층,서울 성동구 왕십리로 241,ROAD_ADDR,37.5571686563914,127.040104919932
parent_company:1345110000014,1345110000014,(주)녹십자홀딩스,경기 용인시 구성읍 동백리 (주)녹십자 303,no_match,경기 용인시 구성읍 동백리 (주)녹십자 303,,,,
parent_company:1101110057574,1101110057574,(주)농심,서울특별시 동작구 여의대방로 112,ok,서울특별시 동작구 여의대방로 112,서울 동작구 여의대방로 112,ROAD_ADDR,37.4968353516267,126.918093216569
parent_company:1101110233439,1101110233439,(주)뉴아세아,경기도 여주시 능서면 능서로 262 (구양리),ok,경기도 여주시 능서면 능서로 262 (구양리),경기 여주시 세종대왕면 능서로 262,ROAD_ADDR,37.317728900745,127.586230779246
parent_company:1101110284896,1101110284896,(주)다산,"경기도 안산시 단원구 만해로169번길 56 (신길동, (주)다산)",ok,"경기도 안산시 단원구 만해로169번길 56 (신길동, (주)다산)",경기 안산시 단원구 만해로169번길 56,ROAD_ADDR,37.3271554082259,126.761377242528
parent_company:1101110414758,1101110414758,(주)다우기술,경기도 성남시 수정구 금토로 69 4층,ok,경기도 성남시 수정구 금토로 69 4층,경기 성남시 수정구 금토로 69,ROAD_ADDR,37.4046896662441,127.087123993723
parent_company:1101110863484,1101110863484,(주)다우데이타,"서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)",ok,"서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)",서울 마포구 독막로 311,ROAD_ADDR,37.5439986689042,126.947477716019
parent_company:1350110049607,1350110049607,(주)다원시스,경기도 안산시 단원구 시화호수로 485(성곡동) (주) 다원시스,ok,경기도 안산시 단원구 시화호수로 485(성곡동) (주) 다원시스,경기 안산시 단원구 시화호수로 485,ROAD_ADDR,37.3074642404924,126.722449712069
parent_company:1101110514029,1101110514029,(주)대교,서울특별시 관악구 보라매로 3길 23 (보라매동 729-21) 대교타워,ok,서울특별시 관악구 보라매로 3길 23 (보라매동 729-21) 대교타워,서울 관악구 보라매로3길 23,ROAD_ADDR,37.491042929326,126.925536443215
parent_company:1101110138572,1101110138572,(주)대농,충청북도 청주시 청원구 내수읍 도원세교로 59-36 (도원리),ok,충청북도 청주시 청원구 내수읍 도원세교로 59-36 (도원리),충북 청주시 청원구 내수읍 도원세교로 59-36,ROAD_ADDR,36.7133071800616,127.545710542097
parent_company:1911110000104,1911110000104,(주)대동,대구광역시 달성군 논공읍 논공중앙로34길 35 35,no_match,대구광역시 달성군 논공읍 논공중앙로34길 35 35,,,,
parent_company:1101111081093,1101111081093,(주)대림,"서울특별시 강서구 공항대로 165 에이동 8층(마곡동, 원그로브)",ok,"서울특별시 강서구 공항대로 165 에이동 8층(마곡동, 원그로브)",서울 강서구 공항대로 165,ROAD_ADDR,37.5608751008131,126.824695969186
parent_company:1348110003020,1348110003020,(주)대림제지,경기 오산시 누읍동 7,ok,경기 오산시 누읍동 7,경기 오산시 누읍동 7,REGION_ADDR,37.1410791686087,127.060512823041
parent_company:1101110090780,1101110090780,(주)대성합동지주,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",ok,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",서울 구로구 경인로 662,ROAD_ADDR,37.5081230677129,126.888212953215
parent_company:1101112137895,1101112137895,(주)대우건설,서울특별시 중구 을지로 170 (을지로4가),ok,서울특별시 중구 을지로 170 (을지로4가),서울 중구 을지로 170,ROAD_ADDR,37.5661391831606,126.99732748195
parent_company:1348110075342,1348110075342,(주)대웅제약,경기도 화성시 향남읍 제약공단4길 35-14 -,ok,경기도 화성시 향남읍 제약공단4길 35-14 -,경기 화성시 만세구 향남읍 제약공단4길 35-14,ROAD_ADDR,37.0891200812908,126.905896891599
parent_company:1501110003058,1501110003058,(주)대원,"충청북도 청주시 흥덕구 직지대로435번길 15 송정동,(주)대원",ok,"충청북도 청주시 흥덕구 직지대로435번길 15 송정동,(주)대원",충북 청주시 흥덕구 직지대로435번길 15,ROAD_ADDR,36.6453795812298,127.439563122259
parent_company:1301110007137,1301110007137,(주)대창,경기도 시흥시 공단1대로 391,ok,경기도 시흥시 공단1대로 391,경기 시흥시 공단1대로 391,ROAD_ADDR,37.3284426259157,126.743175561754
parent_company:1101110276116,1101110276116,(주)대창스틸,인천광역시 남동구 아암대로 1213,ok,인천광역시 남동구 아암대로 1213,인천 남동구 아암대로 1213,ROAD_ADDR,37.3853424961096,126.702901444796
parent_company:1101110108484,1101110108484,(주)대한항공,서울특별시 강서구 하늘길 260,ok,서울특별시 강서구 하늘길 260,서울 강서구 하늘길 260,ROAD_ADDR,37.5477458060624,126.814283153043
parent_company:1101110527767,1101110527767,(주)더 테크놀로지,"서울특별시 금천구 가산디지털1로 225 (가산동, 에이스가산포휴) 2026호",ok,"서울특별시 금천구 가산디지털1로 225 (가산동, 에이스가산포휴) 2026호",서울 금천구 가산디지털1로 225,ROAD_ADDR,37.4850725318802,126.878884450061
parent_company:1101110730732,1101110730732,(주)덕신이피씨,충청남도 천안시 동남구 수신면 수신로 485-34,ok,충청남도 천안시 동남구 수신면 수신로 485-34,충남 천안시 동남구 수신면 수신로 485-34,ROAD_ADDR,36.7352166758399,127.280444006344
parent_company:1101110037740,1101110037740,(주)도화엔지니어링,서울특별시 강남구 삼성로 438 도화타워,ok,서울특별시 강남구 삼성로 438 도화타워,서울 강남구 삼성로 438,ROAD_ADDR,37.5061274875145,127.057523323753
parent_company:1101110352156,1101110352156,(주)동구바이오제약,"서울특별시 송파구 법원로 114, B동 14층",ok,"서울특별시 송파구 법원로 114, B동 14층",서울 송파구 법원로 114,ROAD_ADDR,37.4860552797801,127.12100938212
parent_company:1955110069249,1955110069249,(주)동국알앤에스,경상남도 김해시 상동면 상동로375번길 26-29 동국내화(주),ok,경상남도 김해시 상동면 상동로375번길 26-29 동국내화(주),경남 김해시 상동면 상동로375번길 26-29,ROAD_ADDR,35.3101973925535,128.912781270305
parent_company:1101110124521,1101110124521,(주)동방,"서울특별시 중구 소월로 10 21층, 22층(남대문로5가, 단암빌딩)",ok,"서울특별시 중구 소월로 10 21층, 22층(남대문로5가, 단암빌딩)",서울 중구 소월로 10,ROAD_ADDR,37.5585411616418,126.975411166003
parent_company:1101110124969,1101110124969,(주)동방아그로,"서울특별시 관악구 남부순환로 2028 남현동, 동방빌딩",ok,"서울특별시 관악구 남부순환로 2028 남현동, 동방빌딩",서울 관악구 남부순환로 2028,ROAD_ADDR,37.4758646665576,126.973890240561
parent_company:1101110180888,1101110180888,(주)동서,서울특별시 마포구 독막로 324 동서빌딩,ok,서울특별시 마포구 독막로 324 동서빌딩,서울 마포구 독막로 324,ROAD_ADDR,37.5428133130834,126.948292013453
parent_company:1801110633031,1801110633031,(주)동성케미컬,부산광역시 사하구 신산로 99,ok,부산광역시 사하구 신산로 99,부산 사하구 신산로 99,ROAD_ADDR,35.091141368536,128.965762389101
parent_company:1101110404361,1101110404361,(주)동성화인텍,부산광역시 사하구 신산로 99 -,ok,부산광역시 사하구 신산로 99 -,부산 사하구 신산로 99,ROAD_ADDR,35.091141368536,128.965762389101
parent_company:1101110005333,1101110005333,(주)동양,서울특별시 영등포구 국제금융로2길 24 -,ok,서울특별시 영등포구 국제금융로2길 24 -,서울 영등포구 국제금융로2길 24,ROAD_ADDR,37.5243047905812,126.924840024112
parent_company:1101112101816,1101112101816,(주)동원F&B,서울특별시 서초구 마방로 68 (양재동) 동원산업빌딩,ok,서울특별시 서초구 마방로 68 (양재동) 동원산업빌딩,서울 서초구 마방로 68,ROAD_ADDR,37.477716515528,127.044011921235
parent_company:1101112217572,1101112217572,(주)동원엔터프라이즈,서울특별시 서초구 마방로 68,ok,서울특별시 서초구 마방로 68,서울 서초구 마방로 68,ROAD_ADDR,37.477716515528,127.044011921235
parent_company:1201110003848,1201110003848,(주)동진쎄미켐,인천광역시 서구 백범로 644,ok,인천광역시 서구 백범로 644,인천 서해구 백범로 644,ROAD_ADDR,37.4789372204545,126.684273308863
parent_company:1101110013774,1101110013774,(주)두산,서울특별시 중구 장충단로 275 두산타원,ok,서울특별시 중구 장충단로 275 두산타원,서울 중구 장충단로 275,ROAD_ADDR,37.5688849422849,127.008775114213
parent_company:1101110685309,1101110685309,(주)드래곤플라이,서울특별시 서초구 서초중앙로22길 80 (서초동),ok,서울특별시 서초구 서초중앙로22길 80 (서초동),서울 서초구 서초중앙로22길 80,ROAD_ADDR,37.4938498991035,127.018318903147
parent_company:1101110039209,1101110039209,(주)디아이,서울특별시 강남구 논현로 703,ok,서울특별시 강남구 논현로 703,서울 강남구 논현로 703,ROAD_ADDR,37.5143893218095,127.030125279565
parent_company:1801110025147,1801110025147,(주)디아이씨,울산광역시 울주군 두동면 봉계농공길 8,ok,울산광역시 울주군 두동면 봉계농공길 8,울산 울주군 두동면 봉계농공길 8,ROAD_ADDR,35.705721699372,129.207129757637
parent_company:1101110085541,1101110085541,(주)디에이치오토넥스,전북특별자치도 김제시 용지면 용지로 55 김제(본사),ok,전북특별자치도 김제시 용지면 용지로 55 김제(본사),전북특별자치도 김제시 용지면 용지로 55,ROAD_ADDR,35.8243905234949,126.94443299962
parent_company:2101110118854,2101110118854,(주)디에이치오토리드,전라북도 완주군 봉동읍 완주산단8로 66,ok,전라북도 완주군 봉동읍 완주산단8로 66,전북특별자치도 완주군 봉동읍 완주산단8로 66,ROAD_ADDR,35.9598694489344,127.11821034128
parent_company:1244110006602,1244110006602,(주)디에이피,경기도 안성시 미양면 보체리 404-1,ok,경기도 안성시 미양면 보체리 404-1,경기 안성시 미양면 보체리 404-1,REGION_ADDR,36.9617649488398,127.249273325143
parent_company:1115110000136,1115110000136,(주)디와이에이,광주광역시 광산구 소촌로123번길 40-12,ok,광주광역시 광산구 소촌로123번길 40-12,전남광주통합특별시 광산구 소촌로123번길 40-12,ROAD_ADDR,35.1561504185705,126.788104041149
parent_company:1101110071756,1101110071756,(주)렉스엘이앤지,서울특별시 동작구 신대방1가길 38105-801,no_match,서울특별시 동작구 신대방1가길 38105-801,,,,
parent_company:1101110219398,1101110219398,(주)리드코프,"서울특별시 중구 소공로 109 3층(소공동, 소공동한화빌딩)",ok,"서울특별시 중구 소공로 109 3층(소공동, 소공동한화빌딩)",서울 중구 소공로 109,ROAD_ADDR,37.564196879416,126.978549329641
parent_company:1345110004149,1345110004149,(주)마니커,경기도 용인시 기흥구 구성로 278 -,ok,경기도 용인시 기흥구 구성로 278 -,경기 용인시 기흥구 구성로 278,ROAD_ADDR,37.2903518740541,127.139146593148
parent_company:1101114566406,1101114566406,(주)메리츠금융지주,서울특별시 강남구 강남대로 382,ok,서울특별시 강남구 강남대로 382,서울 강남구 강남대로 382,ROAD_ADDR,37.4970486776201,127.028627058312
parent_company:1101110220882,1101110220882,(주)모나리자,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩 21층 (주)모나리자,ok,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩 21층 (주)모나리자,서울 동작구 보라매로5길 15,ROAD_ADDR,37.4921758625358,126.924271334879
parent_company:1101110005052,1101110005052,(주)모나미,"경기도 용인시 수지구 손곡로 17 (동천동, 모나미빌딩)",ok,"경기도 용인시 수지구 손곡로 17 (동천동, 모나미빌딩)",경기 용인시 수지구 손곡로 17,ROAD_ADDR,37.3355510564729,127.100666095195
parent_company:1101110819932,1101110819932,(주)모다,서울특별시 양천구 목동중앙북로 112 5층,ok,서울특별시 양천구 목동중앙북로 112 5층,서울 양천구 목동중앙북로 112,ROAD_ADDR,37.5461336116179,126.875507394143
parent_company:1355110106027,1355110106027,(주)모다이노칩,경기도 안산시 단원구 동산로27번길 42-7 이노칩테크놀러지(주),ok,경기도 안산시 단원구 동산로27번길 42-7 이노칩테크놀러지(주),경기 안산시 단원구 동산로27번길 42-7,ROAD_ADDR,37.3166687275417,126.791914102996
parent_company:1101110609771,1101110609771,(주)모두투어네트워크,서울특별시 중구 을지로 16 프레지던트호텔 5층 모두투어네트워크,ok,서울특별시 중구 을지로 16 프레지던트호텔 5층 모두투어네트워크,서울 중구 을지로 16,ROAD_ADDR,37.5656340354385,126.979432808628
parent_company:1101110161317,1101110161317,(주)모토닉,"서울특별시 종로구 청계천로 41 9층(서린동, 영풍빌딩)",ok,"서울특별시 종로구 청계천로 41 9층(서린동, 영풍빌딩)",서울 종로구 청계천로 41,ROAD_ADDR,37.5696679696981,126.982179278549
parent_company:1101110046197,1101110046197,(주)모헨즈,충남 충남시 풍세면 남관리 195,no_match,충남 충남시 풍세면 남관리 195,,,,
parent_company:1101110016869,1101110016869,(주)미래엔,서울특별시 서초구 신반포로 321 (주)미래엔,ok,서울특별시 서초구 신반포로 321 (주)미래엔,서울 서초구 신반포로 321,ROAD_ADDR,37.5107246738401,127.01877816415
parent_company:1101110792667,1101110792667,(주)미스토홀딩스,"서울특별시 성북구 보문로 35 9층, 10층",ok,"서울특별시 성북구 보문로 35 9층, 10층",서울 성북구 보문로 35,ROAD_ADDR,37.5786914190479,127.022630838048
parent_company:1101110414302,1101110414302,(주)바이오스마트,서울특별시 성동구 광나루로 172-,ok,서울특별시 성동구 광나루로 172-,서울 성동구 광나루로 172,ROAD_ADDR,37.5511101988372,127.049302359936
parent_company:1101110035108,1101110035108,(주)방림,서울특별시 마포구 월드컵북로 402 케이지아이티센터 18층,ok,서울특별시 마포구 월드컵북로 402 케이지아이티센터 18층,서울 마포구 월드컵북로 402,ROAD_ADDR,37.580189157859,126.888935582716
parent_company:1101110113384,1101110113384,(주)벽산,"서울특별시 중구 퇴계로 307 광희동 1가, 광희빌딩",ok,"서울특별시 중구 퇴계로 307 광희동 1가, 광희빌딩",서울 중구 퇴계로 307,ROAD_ADDR,37.5643034749831,127.005728381666
parent_company:1101110012560,1101110012560,(주)보령,서울 종로구 원남동 보령빌딩 66-21,no_match,서울 종로구 원남동 보령빌딩 66-21,,,,
parent_company:1101110265523,1101110265523,(주)부방,서울특별시 강남구 삼성로 528 부방빌딩,ok,서울특별시 강남구 삼성로 528 부방빌딩,서울 강남구 삼성로 528,ROAD_ADDR,37.5092142224363,127.055870422541
parent_company:1101110509872,1101110509872,(주)브이티,경기도 파주시 산업단지길 139 (주)G.M.P,ok,경기도 파주시 산업단지길 139 (주)G.M.P,경기 파주시 산업단지길 139,ROAD_ADDR,37.7295141920677,126.710699365357
parent_company:1101110808357,1101110808357,(주)블루콤,인천광역시 서구 첨단기술로 33 -,ok,인천광역시 서구 첨단기술로 33 -,인천 서해구 첨단기술로 33,ROAD_ADDR,37.5170064232678,126.627018321036
parent_company:1101110030934,1101110030934,(주)비비안,서울특별시 용산구 서빙고로51길 52,ok,서울특별시 용산구 서빙고로51길 52,서울 용산구 서빙고로51길 52,ROAD_ADDR,37.5226620572783,126.991114802832
parent_company:1101110144347,1101110144347,(주)비에스한양,인천광역시 서구 청라한내로 110 (청라동) 13층 4-비호,ok,인천광역시 서구 청라한내로 110 (청라동) 13층 4-비호,인천 서해구 청라한내로 110,ROAD_ADDR,37.5354261397434,126.628132926477
parent_company:1350110087483,1350110087483,(주)비에이치,인천광역시 부평구 평천로199번길 25,ok,인천광역시 부평구 평천로199번길 25,인천 부평구 평천로199번길 25,ROAD_ADDR,37.5183204730037,126.71208124773
parent_company:1101110695332,1101110695332,(주)비엔씨컴퍼니,경기도 시흥시 군자천로237번길 14 시화공단 2나 405호,ok,경기도 시흥시 군자천로237번길 14 시화공단 2나 405호,경기 시흥시 군자천로237번길 14,ROAD_ADDR,37.3405436087724,126.726640916446
parent_company:1101110657275,1101110657275,(주)비츠로시스,"서울특별시 금천구 가산디지털1로 225 5층 513~515호(가산동, 에이스가산포휴)",ok,"서울특별시 금천구 가산디지털1로 225 5층 513~515호(가산동, 에이스가산포휴)",서울 금천구 가산디지털1로 225,ROAD_ADDR,37.4850725318802,126.878884450061
parent_company:1101110086169,1101110086169,(주)비츠로테크,경기도 안산시 단원구 별망로 327 비츠로테크,ok,경기도 안산시 단원구 별망로 327 비츠로테크,경기 안산시 단원구 별망로 327,ROAD_ADDR,37.3081226892399,126.762251715319
parent_company:1101110397699,1101110397699,(주)비트컴퓨터,서울특별시 서초구 서초대로74길 33,ok,서울특별시 서초구 서초대로74길 33,서울 서초구 서초대로74길 33,ROAD_ADDR,37.4946203470469,127.027606136235
parent_company:1101110042278,1101110042278,(주)사조대림,서울특별시 서초구 남부순환로 2159,ok,서울특별시 서초구 남부순환로 2159,서울 서초구 남부순환로 2159,ROAD_ADDR,37.4756268290196,126.988988762033
parent_company:1101110335178,1101110335178,(주)사조시스템즈,서울특별시 서대문구 통일로 107-39 403호 (주)사조시스템즈,ok,서울특별시 서대문구 통일로 107-39 403호 (주)사조시스템즈,서울 서대문구 통일로 107-39,ROAD_ADDR,37.5642009945559,126.966119629188
parent_company:1101110104820,1101110104820,(주)사조오양,서울특별시 서초구 남부순환로 2159 (방배동),ok,서울특별시 서초구 남부순환로 2159 (방배동),서울 서초구 남부순환로 2159,ROAD_ADDR,37.4756268290196,126.988988762033
parent_company:1101110002834,1101110002834,(주)삼라,경기도 이천시 호법면 중부대로 859 (안평리),ok,경기도 이천시 호법면 중부대로 859 (안평리),경기 이천시 호법면 중부대로 859,ROAD_ADDR,37.2445029283389,127.427357924727
