row,key,column,before,after,source
6670,풀무원식품(주),top_region,,충북,R3_사명교차전파
6671,풀무원식품(주),top_addr,,충북 음성군 대소면 삼양로 730-27,R3_사명교차전파
6671,풀무원식품(주),top_region,,충북,R3_사명교차전파
6672,풀무원식품(주),top_addr,,충북 음성군 대소면 삼양로 730-27,R3_사명교차전파
6672,풀무원식품(주),top_region,,충북,R3_사명교차전파
6673,풀무원식품(주),top_addr,,충북 음성군 대소면 삼양로 730-27,R3_사명교차전파
6673,풀무원식품(주),top_region,,충북,R3_사명교차전파
6674,풀무원식품(주),top_addr,,충북 음성군 대소면 삼양로 730-27,R3_사명교차전파
6674,풀무원식품(주),top_region,,충북,R3_사명교차전파
6675,풀무원식품(주),top_addr,,충북 음성군 대소면 삼양로 730-27,R3_사명교차전파
6675,풀무원식품(주),top_region,,충북,R3_사명교차전파
6676,풀무원식품(주),top_addr,,충북 음성군 대소면 삼양로 730-27,R3_사명교차전파
6676,풀무원식품(주),top_region,,충북,R3_사명교차전파
6677,풀무원식품(주),top_addr,,충북 음성군 대소면 삼양로 730-27,R3_사명교차전파
6677,풀무원식품(주),top_region,,충북,R3_사명교차전파
6686,오뚜기제유(주),top_addr,,충청북도 음성군 생극면 음성로 1506-27,R3_사명교차전파
6686,오뚜기제유(주),top_region,,충북,R3_사명교차전파
6687,오뚜기제유(주),top_addr,,충청북도 음성군 생극면 음성로 1506-27,R3_사명교차전파
6687,오뚜기제유(주),top_region,,충북,R3_사명교차전파
6688,오뚜기제유(주),top_addr,,충청북도 음성군 생극면 음성로 1506-27,R3_사명교차전파
6688,오뚜기제유(주),top_region,,충북,R3_사명교차전파
6689,오뚜기제유(주),top_addr,,충청북도 음성군 생극면 음성로 1506-27,R3_사명교차전파
6689,오뚜기제유(주),top_region,,충북,R3_사명교차전파
6690,오뚜기제유(주),top_addr,,충청북도 음성군 생극면 음성로 1506-27,R3_사명교차전파
6690,오뚜기제유(주),top_region,,충북,R3_사명교차전파
6691,오뚜기제유(주),top_addr,,충청북도 음성군 생극면 음성로 1506-27,R3_사명교차전파
6691,오뚜기제유(주),top_region,,충북,R3_사명교차전파
6692,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6692,(주)지알엠,top_region,,경기,R3_사명교차전파
6693,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6693,(주)지알엠,top_region,,경기,R3_사명교차전파
6694,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6694,(주)지알엠,top_region,,경기,R3_사명교차전파
6695,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6695,(주)지알엠,top_region,,경기,R3_사명교차전파
6696,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6696,(주)지알엠,top_region,,경기,R3_사명교차전파
6697,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6697,(주)지알엠,top_region,,경기,R3_사명교차전파
6698,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6698,(주)지알엠,top_region,,경기,R3_사명교차전파
6699,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6699,(주)지알엠,top_region,,경기,R3_사명교차전파
6700,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6700,(주)지알엠,top_region,,경기,R3_사명교차전파
6701,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6701,(주)지알엠,top_region,,경기,R3_사명교차전파
6702,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6702,(주)지알엠,top_region,,경기,R3_사명교차전파
6703,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6703,(주)지알엠,top_region,,경기,R3_사명교차전파
6704,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6704,(주)지알엠,top_region,,경기,R3_사명교차전파
6705,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6705,(주)지알엠,top_region,,경기,R3_사명교차전파
6706,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6706,(주)지알엠,top_region,,경기,R3_사명교차전파
6707,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6707,(주)지알엠,top_region,,경기,R3_사명교차전파
6708,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6708,(주)지알엠,top_region,,경기,R3_사명교차전파
6709,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6709,(주)지알엠,top_region,,경기,R3_사명교차전파
6710,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6710,(주)지알엠,top_region,,경기,R3_사명교차전파
6711,(주)지알엠,top_addr,,경기도 김포시 통진읍 김포대로 1979,R3_사명교차전파
6711,(주)지알엠,top_region,,경기,R3_사명교차전파
6712,계룡산업(주),top_addr,,대전광역시 서구 월평중로,R3_사명교차전파
6712,계룡산업(주),top_region,,대전,R3_사명교차전파
6713,계룡산업(주),top_addr,,대전광역시 서구 월평중로,R3_사명교차전파
6713,계룡산업(주),top_region,,대전,R3_사명교차전파
6714,계룡산업(주),top_addr,,대전광역시 서구 월평중로,R3_사명교차전파
6714,계룡산업(주),top_region,,대전,R3_사명교차전파
6725,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6725,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6726,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6726,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6727,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6727,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6728,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6728,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6729,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6729,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6730,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6730,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6731,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6731,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6732,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6732,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6733,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6733,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6734,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6734,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6735,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6735,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6736,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6736,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6737,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6737,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6738,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6738,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6739,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6739,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6740,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6740,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6741,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6741,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6742,(주)한화갤러리아타임월드,top_addr,,대전광역시 서구 대덕대로 211 (둔산동 갤러리아타임월드백화점),R3_사명교차전파
6742,(주)한화갤러리아타임월드,top_region,,대전,R3_사명교차전파
6781,한전원자력연료(주),top_addr,,대전광역시 유성구 대덕대로 989번길 242,R3_사명교차전파
6781,한전원자력연료(주),top_region,,대전,R3_사명교차전파
6782,한전원자력연료(주),top_addr,,대전광역시 유성구 대덕대로 989번길 242,R3_사명교차전파
6782,한전원자력연료(주),top_region,,대전,R3_사명교차전파
6783,한전원자력연료(주),top_addr,,대전광역시 유성구 대덕대로 989번길 242,R3_사명교차전파
6783,한전원자력연료(주),top_region,,대전,R3_사명교차전파
6784,한전원자력연료(주),top_addr,,대전광역시 유성구 대덕대로 989번길 242,R3_사명교차전파
6784,한전원자력연료(주),top_region,,대전,R3_사명교차전파
6785,한전원자력연료(주),top_addr,,대전광역시 유성구 대덕대로 989번길 242,R3_사명교차전파
6785,한전원자력연료(주),top_region,,대전,R3_사명교차전파
6786,미래에셋생명보험(주),top_addr,,서울특별시 영등포구 국제금융로 56 (여의도동 미래에셋증권빌딩),R3_사명교차전파
6786,미래에셋생명보험(주),top_region,,서울,R3_사명교차전파
6787,미래에셋생명보험(주),top_addr,,서울특별시 영등포구 국제금융로 56 (여의도동 미래에셋증권빌딩),R3_사명교차전파
6787,미래에셋생명보험(주),top_region,,서울,R3_사명교차전파
6788,미래에셋생명보험(주),top_addr,,서울특별시 영등포구 국제금융로 56 (여의도동 미래에셋증권빌딩),R3_사명교차전파
6788,미래에셋생명보험(주),top_region,,서울,R3_사명교차전파
6789,미래에셋생명보험(주),top_addr,,서울특별시 영등포구 국제금융로 56 (여의도동 미래에셋증권빌딩),R3_사명교차전파
6789,미래에셋생명보험(주),top_region,,서울,R3_사명교차전파
6790,미래에셋생명보험(주),top_addr,,서울특별시 영등포구 국제금융로 56 (여의도동 미래에셋증권빌딩),R3_사명교차전파
6790,미래에셋생명보험(주),top_region,,서울,R3_사명교차전파
6812,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6812,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6813,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6813,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6814,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6814,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6815,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6815,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6816,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6816,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6817,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6817,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6818,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6818,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6819,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6819,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6820,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6820,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6821,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6821,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6822,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6822,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6823,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6823,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6824,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6824,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6825,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6825,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6826,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6826,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6827,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6827,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6828,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6828,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6829,(주)농업회사법인주원산오리,top_addr,,충북 진천군 광혜원면 진광로 941-5,R3_사명교차전파
6829,(주)농업회사법인주원산오리,top_region,,충북,R3_사명교차전파
6830,코닉오토메이션(주),top_addr,,경기도 화성시 동탄산단9길 23-12,R3_사명교차전파
6830,코닉오토메이션(주),top_region,,경기,R3_사명교차전파
6831,코닉오토메이션(주),top_addr,,경기도 화성시 동탄산단9길 23-12,R3_사명교차전파
6831,코닉오토메이션(주),top_region,,경기,R3_사명교차전파
6832,코닉오토메이션(주),top_addr,,경기도 화성시 동탄산단9길 23-12,R3_사명교차전파
6832,코닉오토메이션(주),top_region,,경기,R3_사명교차전파
6833,코닉오토메이션(주),top_addr,,경기도 화성시 동탄산단9길 23-12,R3_사명교차전파
6833,코닉오토메이션(주),top_region,,경기,R3_사명교차전파
6834,코닉오토메이션(주),top_addr,,경기도 화성시 동탄산단9길 23-12,R3_사명교차전파
6834,코닉오토메이션(주),top_region,,경기,R3_사명교차전파
6835,코닉오토메이션(주),top_addr,,경기도 화성시 동탄산단9길 23-12,R3_사명교차전파
6835,코닉오토메이션(주),top_region,,경기,R3_사명교차전파
6849,케이알유통(주),top_addr,,대전광역시 동구 은어송로,R3_사명교차전파
6849,케이알유통(주),top_region,,대전,R3_사명교차전파
6850,케이알유통(주),top_addr,,대전광역시 동구 은어송로,R3_사명교차전파
6850,케이알유통(주),top_region,,대전,R3_사명교차전파
6851,케이알유통(주),top_addr,,대전광역시 동구 은어송로,R3_사명교차전파
6851,케이알유통(주),top_region,,대전,R3_사명교차전파
6852,씨제이포디플렉스(주),top_addr,,서울시 용산구 한강대로 23길 55 아이파크몰 6층(한강로3가),R3_사명교차전파
6852,씨제이포디플렉스(주),top_region,,서울,R3_사명교차전파
6853,씨제이포디플렉스(주),top_addr,,서울시 용산구 한강대로 23길 55 아이파크몰 6층(한강로3가),R3_사명교차전파
6853,씨제이포디플렉스(주),top_region,,서울,R3_사명교차전파
6854,씨제이포디플렉스(주),top_addr,,서울시 용산구 한강대로 23길 55 아이파크몰 6층(한강로3가),R3_사명교차전파
6854,씨제이포디플렉스(주),top_region,,서울,R3_사명교차전파
6855,씨제이포디플렉스(주),top_addr,,서울시 용산구 한강대로 23길 55 아이파크몰 6층(한강로3가),R3_사명교차전파
6855,씨제이포디플렉스(주),top_region,,서울,R3_사명교차전파
6856,씨제이포디플렉스(주),top_addr,,서울시 용산구 한강대로 23길 55 아이파크몰 6층(한강로3가),R3_사명교차전파
6856,씨제이포디플렉스(주),top_region,,서울,R3_사명교차전파
6857,씨제이포디플렉스(주),top_addr,,서울시 용산구 한강대로 23길 55 아이파크몰 6층(한강로3가),R3_사명교차전파
6857,씨제이포디플렉스(주),top_region,,서울,R3_사명교차전파
6858,씨제이포디플렉스(주),top_addr,,서울시 용산구 한강대로 23길 55 아이파크몰 6층(한강로3가),R3_사명교차전파
6858,씨제이포디플렉스(주),top_region,,서울,R3_사명교차전파
6859,씨제이포디플렉스(주),top_addr,,서울시 용산구 한강대로 23길 55 아이파크몰 6층(한강로3가),R3_사명교차전파
6859,씨제이포디플렉스(주),top_region,,서울,R3_사명교차전파
6860,씨제이포디플렉스(주),top_addr,,서울시 용산구 한강대로 23길 55 아이파크몰 6층(한강로3가),R3_사명교차전파
6860,씨제이포디플렉스(주),top_region,,서울,R3_사명교차전파
6861,씨제이포디플렉스(주),top_addr,,서울시 용산구 한강대로 23길 55 아이파크몰 6층(한강로3가),R3_사명교차전파
6861,씨제이포디플렉스(주),top_region,,서울,R3_사명교차전파
6862,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6862,제일사료(주),top_region,,대전,R3_사명교차전파
6863,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6863,제일사료(주),top_region,,대전,R3_사명교차전파
6864,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6864,제일사료(주),top_region,,대전,R3_사명교차전파
6865,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6865,제일사료(주),top_region,,대전,R3_사명교차전파
6866,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6866,제일사료(주),top_region,,대전,R3_사명교차전파
6867,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6867,제일사료(주),top_region,,대전,R3_사명교차전파
6868,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6868,제일사료(주),top_region,,대전,R3_사명교차전파
6869,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6869,제일사료(주),top_region,,대전,R3_사명교차전파
6870,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6870,제일사료(주),top_region,,대전,R3_사명교차전파
6871,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6871,제일사료(주),top_region,,대전,R3_사명교차전파
6872,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6872,제일사료(주),top_region,,대전,R3_사명교차전파
6873,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6873,제일사료(주),top_region,,대전,R3_사명교차전파
6874,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6874,제일사료(주),top_region,,대전,R3_사명교차전파
6875,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6875,제일사료(주),top_region,,대전,R3_사명교차전파
6876,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6876,제일사료(주),top_region,,대전,R3_사명교차전파
6877,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6877,제일사료(주),top_region,,대전,R3_사명교차전파
6878,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6878,제일사료(주),top_region,,대전,R3_사명교차전파
6879,제일사료(주),top_addr,,대전시 대덕구 대전로 1331번길 240,R3_사명교차전파
6879,제일사료(주),top_region,,대전,R3_사명교차전파
6915,아세아산업개발(주),top_addr,,충청남도 공주시 우성면 방흥리 산32-9,R3_사명교차전파
6915,아세아산업개발(주),top_region,,충남,R3_사명교차전파
6916,아세아산업개발(주),top_addr,,충청남도 공주시 우성면 방흥리 산32-9,R3_사명교차전파
6916,아세아산업개발(주),top_region,,충남,R3_사명교차전파
6917,아세아산업개발(주),top_addr,,충청남도 공주시 우성면 방흥리 산32-9,R3_사명교차전파
6917,아세아산업개발(주),top_region,,충남,R3_사명교차전파
6918,아세아산업개발(주),top_addr,,충청남도 공주시 우성면 방흥리 산32-9,R3_사명교차전파
6918,아세아산업개발(주),top_region,,충남,R3_사명교차전파
6919,아세아산업개발(주),top_addr,,충청남도 공주시 우성면 방흥리 산32-9,R3_사명교차전파
6919,아세아산업개발(주),top_region,,충남,R3_사명교차전파
6920,아세아산업개발(주),top_addr,,충청남도 공주시 우성면 방흥리 산32-9,R3_사명교차전파
6920,아세아산업개발(주),top_region,,충남,R3_사명교차전파
7042,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7042,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7043,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7043,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7044,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7044,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7045,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7045,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7046,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7046,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7047,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7047,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7048,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7048,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7049,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7049,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7050,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7050,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7051,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7051,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7052,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7052,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7053,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7053,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7054,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7054,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7055,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7055,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7056,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7056,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7057,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7057,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7058,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7058,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7059,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7059,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7060,현대에코에너지(주),top_addr,,충남 서산시,R3_사명교차전파
7060,현대에코에너지(주),top_region,,충남,R3_사명교차전파
7074,세메스(주),top_addr,,충청남도 천안시 서북구 직산읍 4산단5길 77,R3_사명교차전파
7074,세메스(주),top_region,,충남,R3_사명교차전파
7075,세메스(주),top_addr,,충청남도 천안시 서북구 직산읍 4산단5길 77,R3_사명교차전파
7075,세메스(주),top_region,,충남,R3_사명교차전파
7076,세메스(주),top_addr,,충청남도 천안시 서북구 직산읍 4산단5길 77,R3_사명교차전파
7076,세메스(주),top_region,,충남,R3_사명교차전파
7077,세메스(주),top_addr,,충청남도 천안시 서북구 직산읍 4산단5길 77,R3_사명교차전파
7077,세메스(주),top_region,,충남,R3_사명교차전파
7078,세메스(주),top_addr,,충청남도 천안시 서북구 직산읍 4산단5길 77,R3_사명교차전파
7078,세메스(주),top_region,,충남,R3_사명교차전파
7079,세메스(주),top_addr,,충청남도 천안시 서북구 직산읍 4산단5길 77,R3_사명교차전파
7079,세메스(주),top_region,,충남,R3_사명교차전파
7080,세메스(주),top_addr,,충청남도 천안시 서북구 직산읍 4산단5길 77,R3_사명교차전파
7080,세메스(주),top_region,,충남,R3_사명교차전파
7081,세메스(주),top_addr,,충청남도 천안시 서북구 직산읍 4산단5길 77,R3_사명교차전파
7081,세메스(주),top_region,,충남,R3_사명교차전파
7082,세메스(주),top_addr,,충청남도 천안시 서북구 직산읍 4산단5길 77,R3_사명교차전파
7082,세메스(주),top_region,,충남,R3_사명교차전파
7083,세메스(주),top_addr,,충청남도 천안시 서북구 직산읍 4산단5길 77,R3_사명교차전파
7083,세메스(주),top_region,,충남,R3_사명교차전파
7084,천안기업(주),top_addr,,충남 천안시,R3_사명교차전파
7084,천안기업(주),top_region,,충남,R3_사명교차전파
7085,천안기업(주),top_addr,,충남 천안시,R3_사명교차전파
7085,천안기업(주),top_region,,충남,R3_사명교차전파
7086,천안기업(주),top_addr,,충남 천안시,R3_사명교차전파
7086,천안기업(주),top_region,,충남,R3_사명교차전파
7087,천안기업(주),top_addr,,충남 천안시,R3_사명교차전파
7087,천안기업(주),top_region,,충남,R3_사명교차전파
7088,천안기업(주),top_addr,,충남 천안시,R3_사명교차전파
7088,천안기업(주),top_region,,충남,R3_사명교차전파
7089,천안기업(주),top_addr,,충남 천안시,R3_사명교차전파
7089,천안기업(주),top_region,,충남,R3_사명교차전파
7090,천안기업(주),top_addr,,충남 천안시,R3_사명교차전파
7090,천안기업(주),top_region,,충남,R3_사명교차전파
7091,천안기업(주),top_addr,,충남 천안시,R3_사명교차전파
7091,천안기업(주),top_region,,충남,R3_사명교차전파
7092,천안기업(주),top_addr,,충남 천안시,R3_사명교차전파
7092,천안기업(주),top_region,,충남,R3_사명교차전파
7101,(주)동원홈푸드,top_addr,,서울특별시 서초구 마방로 68,R3_사명교차전파
7101,(주)동원홈푸드,top_region,,서울,R3_사명교차전파
7102,(주)동원홈푸드,top_addr,,서울특별시 서초구 마방로 68,R3_사명교차전파
7102,(주)동원홈푸드,top_region,,서울,R3_사명교차전파
7103,(주)동원홈푸드,top_addr,,서울특별시 서초구 마방로 68,R3_사명교차전파
7103,(주)동원홈푸드,top_region,,서울,R3_사명교차전파
7104,(주)동원홈푸드,top_addr,,서울특별시 서초구 마방로 68,R3_사명교차전파
7104,(주)동원홈푸드,top_region,,서울,R3_사명교차전파
7105,(주)동원홈푸드,top_addr,,서울특별시 서초구 마방로 68,R3_사명교차전파
7105,(주)동원홈푸드,top_region,,서울,R3_사명교차전파
7106,(주)동원홈푸드,top_addr,,서울특별시 서초구 마방로 68,R3_사명교차전파
7106,(주)동원홈푸드,top_region,,서울,R3_사명교차전파
7107,(주)동원홈푸드,top_addr,,서울특별시 서초구 마방로 68,R3_사명교차전파
7107,(주)동원홈푸드,top_region,,서울,R3_사명교차전파
